time,a1,sigma,e,a2,J2,a1rate,e1rate,a2rate
1.921000e+06,4.635672e+00,1.557212e+00,3.940060e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.931000e+06,4.635672e+00,1.597485e+00,3.940095e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.941000e+06,4.635672e+00,1.637703e+00,3.940347e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.951000e+06,4.635672e+00,1.677784e+00,3.940813e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.961000e+06,4.635672e+00,1.717645e+00,3.941489e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.971000e+06,4.635672e+00,1.757207e+00,3.942371e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.981000e+06,4.635672e+00,1.796392e+00,3.943450e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
1.991000e+06,4.635672e+00,1.835127e+00,3.944718e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.001000e+06,4.635672e+00,1.873341e+00,3.946165e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.011000e+06,4.635672e+00,1.910966e+00,3.947782e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.021000e+06,4.635672e+00,1.947941e+00,3.949555e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.031000e+06,4.635672e+00,1.984207e+00,3.951473e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.041000e+06,4.635672e+00,2.019712e+00,3.953523e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.051000e+06,4.635672e+00,2.054407e+00,3.955692e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.061000e+06,4.635672e+00,2.088248e+00,3.957968e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.071000e+06,4.635672e+00,2.121199e+00,3.960336e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.081000e+06,4.635672e+00,2.153224e+00,3.962786e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.091000e+06,4.635672e+00,2.184297e+00,3.965304e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.101000e+06,4.635672e+00,2.214392e+00,3.967880e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.111000e+06,4.635672e+00,2.243490e+00,3.970501e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.121000e+06,4.635672e+00,2.271574e+00,3.973159e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.131000e+06,4.635672e+00,2.298634e+00,3.975844e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.141000e+06,4.635672e+00,2.324660e+00,3.978547e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.151000e+06,4.635672e+00,2.349647e+00,3.981259e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.161000e+06,4.635672e+00,2.373592e+00,3.983976e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.171000e+06,4.635672e+00,2.396495e+00,3.986689e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.181000e+06,4.635672e+00,2.418359e+00,3.989394e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.191000e+06,4.635672e+00,2.439187e+00,3.992087e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.201000e+06,4.635672e+00,2.458986e+00,3.994762e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.211000e+06,4.635672e+00,2.477761e+00,3.997418e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.221000e+06,4.635672e+00,2.495521e+00,4.000051e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.231000e+06,4.635672e+00,2.512276e+00,4.002660e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.241000e+06,4.635672e+00,2.528035e+00,4.005243e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.251000e+06,4.635672e+00,2.542807e+00,4.007799e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.261000e+06,4.635672e+00,2.556604e+00,4.010328e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.271000e+06,4.635672e+00,2.569435e+00,4.012830e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.281000e+06,4.635672e+00,2.581311e+00,4.015305e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.291000e+06,4.635672e+00,2.592242e+00,4.017755e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.301000e+06,4.635672e+00,2.602237e+00,4.020179e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.311000e+06,4.635672e+00,2.611306e+00,4.022581e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.321000e+06,4.635672e+00,2.619458e+00,4.024960e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.331000e+06,4.635672e+00,2.626699e+00,4.027319e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.341000e+06,4.635672e+00,2.633039e+00,4.029660e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.351000e+06,4.635672e+00,2.638482e+00,4.031986e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.361000e+06,4.635672e+00,2.643035e+00,4.034297e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.371000e+06,4.635672e+00,2.646702e+00,4.036598e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.381000e+06,4.635672e+00,2.649488e+00,4.038890e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.391000e+06,4.635672e+00,2.651394e+00,4.041176e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.401000e+06,4.635672e+00,2.652423e+00,4.043458e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.411000e+06,4.635672e+00,2.652575e+00,4.045739e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.421000e+06,4.635672e+00,2.651850e+00,4.048023e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.431000e+06,4.635672e+00,2.650246e+00,4.050311e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.441000e+06,4.635672e+00,2.647762e+00,4.052606e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.451000e+06,4.635672e+00,2.644394e+00,4.054912e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.461000e+06,4.635672e+00,2.640138e+00,4.057229e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.471000e+06,4.635672e+00,2.634987e+00,4.059562e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.481000e+06,4.635672e+00,2.628936e+00,4.061913e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.491000e+06,4.635672e+00,2.621978e+00,4.064282e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.501000e+06,4.635672e+00,2.614104e+00,4.066674e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.511000e+06,4.635672e+00,2.605305e+00,4.069090e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.521000e+06,4.635672e+00,2.595572e+00,4.071531e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.531000e+06,4.635672e+00,2.584895e+00,4.074000e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.541000e+06,4.635672e+00,2.573262e+00,4.076496e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.551000e+06,4.635672e+00,2.560663e+00,4.079023e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.561000e+06,4.635672e+00,2.547085e+00,4.081579e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.571000e+06,4.635672e+00,2.532518e+00,4.084166e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.581000e+06,4.635672e+00,2.516948e+00,4.086783e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.591000e+06,4.635672e+00,2.500365e+00,4.089429e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.601000e+06,4.635672e+00,2.482758e+00,4.092103e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.611000e+06,4.635672e+00,2.464114e+00,4.094805e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.621000e+06,4.635672e+00,2.444425e+00,4.097530e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.631000e+06,4.635672e+00,2.423681e+00,4.100276e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.641000e+06,4.635672e+00,2.401876e+00,4.103040e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.651000e+06,4.635672e+00,2.379001e+00,4.105817e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.661000e+06,4.635672e+00,2.355055e+00,4.108601e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.671000e+06,4.635672e+00,2.330034e+00,4.111386e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.681000e+06,4.635672e+00,2.303939e+00,4.114165e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.691000e+06,4.635672e+00,2.276774e+00,4.116930e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.701000e+06,4.635672e+00,2.248547e+00,4.119672e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.711000e+06,4.635672e+00,2.219266e+00,4.122381e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.721000e+06,4.635672e+00,2.188948e+00,4.125046e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.731000e+06,4.635672e+00,2.157610e+00,4.127656e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.741000e+06,4.635672e+00,2.125276e+00,4.130198e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.751000e+06,4.635672e+00,2.091976e+00,4.132660e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.761000e+06,4.635672e+00,2.057741e+00,4.135028e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.771000e+06,4.635672e+00,2.022611e+00,4.137287e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.781000e+06,4.635672e+00,1.986631e+00,4.139424e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.791000e+06,4.635672e+00,1.949851e+00,4.141424e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.801000e+06,4.635672e+00,1.912325e+00,4.143274e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.811000e+06,4.635672e+00,1.874115e+00,4.144960e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.821000e+06,4.635672e+00,1.835286e+00,4.146468e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.831000e+06,4.635672e+00,1.795910e+00,4.147788e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.841000e+06,4.635672e+00,1.756061e+00,4.148908e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.851000e+06,4.635672e+00,1.715819e+00,4.149818e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.861000e+06,4.635672e+00,1.675266e+00,4.150512e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.871000e+06,4.635672e+00,1.634488e+00,4.150982e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.881000e+06,4.635672e+00,1.593571e+00,4.151224e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.891000e+06,4.635672e+00,1.552605e+00,4.151237e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.901000e+06,4.635672e+00,1.511679e+00,4.151020e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.911000e+06,4.635672e+00,1.470881e+00,4.150575e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.921000e+06,4.635672e+00,1.430299e+00,4.149907e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.931000e+06,4.635672e+00,1.390018e+00,4.149020e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.941000e+06,4.635672e+00,1.350121e+00,4.147924e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.951000e+06,4.635672e+00,1.310688e+00,4.146626e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.961000e+06,4.635672e+00,1.271794e+00,4.145138e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.971000e+06,4.635672e+00,1.233511e+00,4.143471e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.981000e+06,4.635672e+00,1.195906e+00,4.141639e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
2.991000e+06,4.635672e+00,1.159039e+00,4.139655e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.001000e+06,4.635672e+00,1.122967e+00,4.137532e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.011000e+06,4.635672e+00,1.087740e+00,4.135286e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.021000e+06,4.635672e+00,1.053403e+00,4.132930e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.031000e+06,4.635672e+00,1.019996e+00,4.130478e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.041000e+06,4.635672e+00,9.875526e-01,4.127944e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.051000e+06,4.635672e+00,9.561021e-01,4.125341e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.061000e+06,4.635672e+00,9.256685e-01,4.122682e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.071000e+06,4.635672e+00,8.962711e-01,4.119977e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.081000e+06,4.635672e+00,8.679248e-01,4.117238e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.091000e+06,4.635672e+00,8.406408e-01,4.114475e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.101000e+06,4.635672e+00,8.144261e-01,4.111697e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.111000e+06,4.635672e+00,7.892849e-01,4.108913e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.121000e+06,4.635672e+00,7.652181e-01,4.106128e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.131000e+06,4.635672e+00,7.422240e-01,4.103351e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.141000e+06,4.635672e+00,7.202988e-01,4.100585e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.151000e+06,4.635672e+00,6.994366e-01,4.097836e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.161000e+06,4.635672e+00,6.796299e-01,4.095109e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.171000e+06,4.635672e+00,6.608699e-01,4.092405e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.181000e+06,4.635672e+00,6.431467e-01,4.089727e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.191000e+06,4.635672e+00,6.264496e-01,4.087077e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.201000e+06,4.635672e+00,6.107673e-01,4.084457e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.211000e+06,4.635672e+00,5.960882e-01,4.081867e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.221000e+06,4.635672e+00,5.824005e-01,4.079307e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.231000e+06,4.635672e+00,5.696923e-01,4.076778e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.241000e+06,4.635672e+00,5.579520e-01,4.074278e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.251000e+06,4.635672e+00,5.471683e-01,4.071806e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.261000e+06,4.635672e+00,5.373303e-01,4.069362e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.271000e+06,4.635672e+00,5.284276e-01,4.066943e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.281000e+06,4.635672e+00,5.204506e-01,4.064549e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.291000e+06,4.635672e+00,5.133901e-01,4.062177e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.301000e+06,4.635672e+00,5.072380e-01,4.059824e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.311000e+06,4.635672e+00,5.019870e-01,4.057490e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.321000e+06,4.635672e+00,4.976306e-01,4.055170e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.331000e+06,4.635672e+00,4.941632e-01,4.052864e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.341000e+06,4.635672e+00,4.915804e-01,4.050568e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.351000e+06,4.635672e+00,4.898787e-01,4.048279e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.361000e+06,4.635672e+00,4.890555e-01,4.045995e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.371000e+06,4.635672e+00,4.891095e-01,4.043713e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.381000e+06,4.635672e+00,4.900401e-01,4.041431e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.391000e+06,4.635672e+00,4.918480e-01,4.039146e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.401000e+06,4.635672e+00,4.945348e-01,4.036855e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.411000e+06,4.635672e+00,4.981033e-01,4.034555e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.421000e+06,4.635672e+00,5.025569e-01,4.032245e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.431000e+06,4.635672e+00,5.079003e-01,4.029921e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.441000e+06,4.635672e+00,5.141390e-01,4.027582e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.451000e+06,4.635672e+00,5.212794e-01,4.025225e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.461000e+06,4.635672e+00,5.293286e-01,4.022848e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.471000e+06,4.635672e+00,5.382944e-01,4.020449e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.481000e+06,4.635672e+00,5.481856e-01,4.018027e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.491000e+06,4.635672e+00,5.590112e-01,4.015581e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.501000e+06,4.635672e+00,5.707809e-01,4.013108e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.511000e+06,4.635672e+00,5.835047e-01,4.010609e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.521000e+06,4.635672e+00,5.971928e-01,4.008083e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.531000e+06,4.635672e+00,6.118556e-01,4.005530e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.541000e+06,4.635672e+00,6.275033e-01,4.002950e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.551000e+06,4.635672e+00,6.441461e-01,4.000344e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.561000e+06,4.635672e+00,6.617937e-01,3.997714e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.571000e+06,4.635672e+00,6.804551e-01,3.995061e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.581000e+06,4.635672e+00,7.001385e-01,3.992387e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.591000e+06,4.635672e+00,7.208511e-01,3.989697e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.601000e+06,4.635672e+00,7.425987e-01,3.986993e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.611000e+06,4.635672e+00,7.653856e-01,3.984280e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.621000e+06,4.635672e+00,7.892142e-01,3.981563e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.631000e+06,4.635672e+00,8.140845e-01,3.978850e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.641000e+06,4.635672e+00,8.399944e-01,3.976146e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.651000e+06,4.635672e+00,8.669387e-01,3.973458e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.661000e+06,4.635672e+00,8.949092e-01,3.970797e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.671000e+06,4.635672e+00,9.238943e-01,3.968171e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.681000e+06,4.635672e+00,9.538786e-01,3.965590e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.691000e+06,4.635672e+00,9.848427e-01,3.963064e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.701000e+06,4.635672e+00,1.016763e+00,3.960607e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.711000e+06,4.635672e+00,1.049612e+00,3.958228e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.721000e+06,4.635672e+00,1.083355e+00,3.955942e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.731000e+06,4.635672e+00,1.117957e+00,3.953760e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.741000e+06,4.635672e+00,1.153373e+00,3.951696e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.751000e+06,4.635672e+00,1.189556e+00,3.949763e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.761000e+06,4.635672e+00,1.226454e+00,3.947973e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.771000e+06,4.635672e+00,1.264010e+00,3.946338e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.781000e+06,4.635672e+00,1.302161e+00,3.944871e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.791000e+06,4.635672e+00,1.340841e+00,3.943582e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.801000e+06,4.635672e+00,1.379980e+00,3.942482e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.811000e+06,4.635672e+00,1.419504e+00,3.941578e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.821000e+06,4.635672e+00,1.459335e+00,3.940878e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.831000e+06,4.635672e+00,1.499395e+00,3.940389e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.841000e+06,4.635672e+00,1.539602e+00,3.940113e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
3.851000e+06,4.635672e+00,1.579873e+00,3.940053e-01,1.000000e+05,1.000000e-03,0.000000e+00,0.000000e+00,0.000000e+00
