t,a,e,omega,Omega,res,M2
1.472267973759036e+07,4.635369373818024e+00,4.045274942960965e-01,-4.150478766315154e-01,0.000000e+00,2.604266e+00,2.189218e+00
1.473061221577982e+07,4.635431275372221e+00,4.045718249188755e-01,-1.633591106527975e-01,0.000000e+00,2.603425e+00,2.440066e+00
1.473854469396929e+07,4.634914865721039e+00,4.044871772643083e-01,8.767623685527470e-02,0.000000e+00,2.603238e+00,2.690914e+00
1.474647717215876e+07,4.634806004419417e+00,4.044934284943122e-01,3.386168216775090e-01,0.000000e+00,2.603146e+00,2.941762e+00
1.475440965034823e+07,4.634778372605641e+00,4.045178452431753e-01,5.895835947380712e-01,0.000000e+00,-3.680158e+00,-3.090575e+00
1.476234212853770e+07,4.634778266835871e+00,4.045484446432535e-01,8.405691641219075e-01,0.000000e+00,-3.680296e+00,-2.839726e+00
1.477027460672717e+07,4.634805760201949e+00,4.045852109434664e-01,1.091565572355330e+00,0.000000e+00,-3.680444e+00,-2.588878e+00
1.477820708491663e+07,4.634914677655076e+00,4.046401102606828e-01,1.342565372263853e+00,0.000000e+00,-3.680595e+00,-2.338030e+00
1.478613956310610e+07,4.635431804293263e+00,4.047859611208248e-01,1.593689438198794e+00,0.000000e+00,-3.680871e+00,-2.087182e+00
1.479407204129557e+07,4.635369451951630e+00,4.048026897391371e-01,1.845497095727503e+00,0.000000e+00,-3.681830e+00,-1.836333e+00
1.480200451948504e+07,4.634900725166291e+00,4.047288603363134e-01,2.096622120852251e+00,0.000000e+00,-3.682107e+00,-1.585485e+00
1.480993699767451e+07,4.634802444473583e+00,4.047375989299420e-01,2.347682077966269e+00,0.000000e+00,-3.682319e+00,-1.334637e+00
1.481786947586398e+07,4.634777488899877e+00,4.047627315450110e-01,2.598768146806158e+00,0.000000e+00,-3.682556e+00,-1.083788e+00
1.482580195405344e+07,4.634778970335185e+00,4.047938000236785e-01,2.849872503678720e+00,0.000000e+00,-3.682812e+00,-8.329400e-01
1.483373443224291e+07,4.634809354322214e+00,4.048313195648194e-01,3.100987182757470e+00,0.000000e+00,-3.683079e+00,-5.820917e-01
1.484166691043238e+07,4.634930306794772e+00,4.048889935421814e-01,-2.931079953131674e+00,0.000000e+00,2.599837e+00,-3.312434e-01
1.484959938862185e+07,4.635496445761794e+00,4.050457749779867e-01,-2.679800725395697e+00,0.000000e+00,2.599406e+00,-8.039518e-02
1.485753186681132e+07,4.635309712823929e+00,4.050349436327408e-01,-2.427887431745626e+00,0.000000e+00,2.598340e+00,1.704530e-01
1.486546434500079e+07,4.634887908268525e+00,4.049717610928253e-01,-2.176666146880790e+00,0.000000e+00,2.597967e+00,4.213013e-01
1.487339682319026e+07,4.634799154495852e+00,4.049827563484985e-01,-1.925486155023072e+00,0.000000e+00,2.597636e+00,6.721494e-01
1.488132930137972e+07,4.634776722932691e+00,4.050085731498735e-01,-1.674280303452162e+00,0.000000e+00,2.597278e+00,9.229976e-01
1.488926177956919e+07,4.634779825379102e+00,4.050401164731194e-01,-1.423056693072722e+00,0.000000e+00,2.596902e+00,1.173846e+00
1.489719425775866e+07,4.634813368337452e+00,4.050784463480877e-01,-1.171823317714169e+00,0.000000e+00,2.596517e+00,1.424694e+00
1.490512673594813e+07,4.634948108662985e+00,4.051392799964708e-01,-9.205860923153127e-01,0.000000e+00,2.596128e+00,1.675542e+00
1.491305921413760e+07,4.635560606593605e+00,4.053063805347329e-01,-6.691426452956044e-01,0.000000e+00,2.595533e+00,1.926390e+00
1.492099169232707e+07,4.635253446417835e+00,4.052689192660278e-01,-4.171373197914792e-01,0.000000e+00,2.594376e+00,2.177238e+00
1.492892417051653e+07,4.634876303148126e+00,4.052158760768983e-01,-1.658141659337745e-01,0.000000e+00,2.593901e+00,2.428087e+00
1.493685664870600e+07,4.634796116174152e+00,4.052289288200099e-01,8.548632475218772e-02,0.000000e+00,2.593448e+00,2.678935e+00
1.494478912689547e+07,4.634776069888120e+00,4.052554225053547e-01,3.368123052979679e-01,0.000000e+00,2.592971e+00,2.929783e+00
1.495272160508494e+07,4.634780822950538e+00,4.052874799004705e-01,5.881555278334740e-01,0.000000e+00,-3.690710e+00,-3.102554e+00
1.496065408327441e+07,4.634817842122927e+00,4.053267283114269e-01,8.395079654304565e-01,0.000000e+00,-3.691214e+00,-2.851706e+00
1.496858656146388e+07,4.634968438088082e+00,4.053912200396134e-01,1.090865028621424e+00,0.000000e+00,-3.691723e+00,-2.600858e+00
1.497651903965334e+07,4.635620509387681e+00,4.055671671285609e-01,1.342482347170345e+00,0.000000e+00,-3.692492e+00,-2.350009e+00
1.498445151784281e+07,4.635201405225946e+00,4.055050631434590e-01,1.594566485129371e+00,0.000000e+00,-3.693728e+00,-2.099161e+00
1.499238399603228e+07,4.634865776134470e+00,4.054615024592353e-01,1.845996436016857e+00,0.000000e+00,-3.694309e+00,-1.848313e+00
1.500031647422175e+07,4.634793308442912e+00,4.054764810621820e-01,2.097418107044858e+00,0.000000e+00,-3.694882e+00,-1.597464e+00
1.500824895241122e+07,4.634775533542693e+00,4.055036827773882e-01,2.348864864132455e+00,0.000000e+00,-3.695481e+00,-1.346616e+00
1.501618143060069e+07,4.634781986155923e+00,4.055363199053525e-01,2.600328394978896e+00,0.000000e+00,-3.696096e+00,-1.095768e+00
1.502411390879015e+07,4.634822842880296e+00,4.055766167092705e-01,2.851800624925354e+00,0.000000e+00,-3.696720e+00,-8.449195e-01
1.503204638697962e+07,4.634991712130834e+00,4.056453438167922e-01,3.103278840656762e+00,0.000000e+00,-3.697350e+00,-5.940712e-01
1.503997886516909e+07,4.635671535406709e+00,4.058275323092406e-01,-2.928105498815929e+00,0.000000e+00,2.584883e+00,-3.432229e-01
1.504791134335856e+07,4.635153905693626e+00,4.057438382651599e-01,-2.675954475618147e+00,0.000000e+00,2.583580e+00,-9.237466e-02
1.505584382154803e+07,4.634856204965438e+00,4.057089685172966e-01,-2.424413315689582e+00,0.000000e+00,2.582887e+00,1.584736e-01
1.506377629973750e+07,4.634790714437946e+00,4.057257181829408e-01,-2.172869546306704e+00,0.000000e+00,2.582191e+00,4.093218e-01
1.507170877792696e+07,4.634775097664141e+00,4.057536099768815e-01,-1.921301161879839e+00,0.000000e+00,2.581471e+00,6.601700e-01
1.507964125611643e+07,4.634783319971939e+00,4.057868405641021e-01,-1.669716487028509e+00,0.000000e+00,2.580735e+00,9.110182e-01
1.508757373430590e+07,4.634828449008915e+00,4.058282760626103e-01,-1.418123667222430e+00,0.000000e+00,2.579990e+00,1.161866e+00
1.509550621249537e+07,4.635018475805482e+00,4.059018632321474e-01,-1.166522771508772e+00,0.000000e+00,2.579237e+00,1.412714e+00
1.510343869068484e+07,4.635708725522838e+00,4.060864325830770e-01,-9.145297790430502e-01,0.000000e+00,2.578092e+00,1.663563e+00
1.511137116887431e+07,4.635111031361772e+00,4.059852752421388e-01,-6.623220146959321e-01,0.000000e+00,2.576733e+00,1.914411e+00
1.511930364706377e+07,4.634847522474135e+00,4.059582546336561e-01,-4.106660973216957e-01,0.000000e+00,2.575925e+00,2.165259e+00
1.512723612525324e+07,4.634788334731489e+00,4.059766282649785e-01,-1.589994945906016e-01,0.000000e+00,2.575107e+00,2.416107e+00
1.513516860344271e+07,4.634774787089443e+00,4.060051987274690e-01,9.269119512120659e-02,0.000000e+00,2.574264e+00,2.666955e+00
1.514310108163218e+07,4.634784848056635e+00,4.060390565029893e-01,3.443976839792581e-01,0.000000e+00,2.573406e+00,2.917803e+00
1.515103355982165e+07,4.634834733163829e+00,4.060817621069651e-01,5.961117615450199e-01,0.000000e+00,-3.710645e+00,-3.114534e+00
1.515896603801112e+07,4.635049245590241e+00,4.061609735622263e-01,8.478370619992337e-01,0.000000e+00,-3.711522e+00,-2.863685e+00
1.516689851620059e+07,4.635727548286414e+00,4.063429988580520e-01,1.100027709571486e+00,0.000000e+00,-3.712865e+00,-2.612837e+00
1.517483099439005e+07,4.635072569417899e+00,4.062295024799434e-01,1.352285141319678e+00,0.000000e+00,-3.714274e+00,-2.361989e+00
1.518276347257952e+07,4.634839602648341e+00,4.062095584433423e-01,1.604058838132520e+00,0.000000e+00,-3.715199e+00,-2.111141e+00
1.519069595076899e+07,4.634786137258069e+00,4.062294768822666e-01,1.855849145604124e+00,0.000000e+00,-3.716141e+00,-1.860292e+00
1.519862842895846e+07,4.634774587509252e+00,4.062587623423209e-01,2.107663032557996e+00,0.000000e+00,-3.717107e+00,-1.609444e+00
1.520656090714793e+07,4.634786591877349e+00,4.062933195827117e-01,2.359492273924096e+00,0.000000e+00,-3.718088e+00,-1.358596e+00
1.521449338533740e+07,4.634841824973043e+00,4.063374728706889e-01,2.611328589799285e+00,0.000000e+00,-3.719076e+00,-1.107747e+00
1.522242586352686e+07,4.635084731589640e+00,4.064232096345231e-01,2.863180756211153e+00,0.000000e+00,-3.720080e+00,-8.568989e-01
1.523035834171633e+07,4.635725135762767e+00,4.065969870841265e-01,3.115571266254190e+00,0.000000e+00,-3.721622e+00,-6.060507e-01
1.523829081990580e+07,4.635038256331289e+00,4.064768264731337e-01,-2.915309770323161e+00,0.000000e+00,2.560107e+00,-3.552024e-01
1.524622329809527e+07,4.634832393295882e+00,4.064632104312553e-01,-2.663415453088217e+00,0.000000e+00,2.559061e+00,-1.043541e-01
1.525415577628474e+07,4.634784131874812e+00,4.064845720759744e-01,-2.411500282766535e+00,0.000000e+00,2.557994e+00,1.464941e-01
1.526208825447421e+07,4.634774514750733e+00,4.065145647150391e-01,-2.159562058277650e+00,0.000000e+00,2.556904e+00,3.973423e-01
1.527002073266367e+07,4.634788573370653e+00,4.065498457973410e-01,-1.907608939880175e+00,0.000000e+00,2.555799e+00,6.481905e-01
1.527795321085314e+07,4.634849836092774e+00,4.065955905167973e-01,-1.655649273519153e+00,0.000000e+00,2.554688e+00,8.990387e-01
1.528588568904261e+07,4.635125620280395e+00,4.066888220267892e-01,-1.403667186924930e+00,0.000000e+00,2.553554e+00,1.149887e+00
1.529381816723208e+07,4.635700986256239e+00,4.068483475812201e-01,-1.151079173785777e+00,0.000000e+00,2.551814e+00,1.400735e+00
1.530175064542155e+07,4.635007760724229e+00,4.067271761343628e-01,-8.987265355307268e-01,0.000000e+00,2.550310e+00,1.651583e+00
1.530968312361102e+07,4.634825829173894e+00,4.067191633498765e-01,-6.467092808550328e-01,0.000000e+00,2.549141e+00,1.902431e+00
1.531761560180048e+07,4.634782305399934e+00,4.067418531764902e-01,-3.946682696544198e-01,0.000000e+00,2.547948e+00,2.153279e+00
1.532554807998995e+07,4.634774565797994e+00,4.067725351465133e-01,-1.426047612045785e-01,0.000000e+00,2.546732e+00,2.404128e+00
1.533348055817942e+07,4.634790810489865e+00,4.068085676364819e-01,1.094731538355874e-01,0.000000e+00,2.545503e+00,2.654976e+00
1.534141303636889e+07,4.634858917250507e+00,4.068560856051126e-01,3.615570952488176e-01,0.000000e+00,2.544267e+00,2.905824e+00
1.534934551455836e+07,4.635172595080363e+00,4.069579223461558e-01,6.136727094227050e-01,0.000000e+00,-3.740186e+00,-3.126513e+00
1.535727799274783e+07,4.635657213363067e+00,4.070975581081049e-01,8.664512335407292e-01,0.000000e+00,-3.742116e+00,-2.875665e+00
1.536521047093729e+07,4.634980698863203e+00,4.069805015750494e-01,1.118857776709382e+00,0.000000e+00,-3.743674e+00,-2.624817e+00
1.537314294912676e+07,4.634819840335894e+00,4.069774842888099e-01,1.370999928278905e+00,0.000000e+00,-3.744968e+00,-2.373968e+00
1.538107542731623e+07,4.634780650526269e+00,4.070014486723494e-01,1.623167791786042e+00,0.000000e+00,-3.746288e+00,-2.123120e+00
1.538900790550570e+07,4.634774759935684e+00,4.070328514283283e-01,1.875357629034586e+00,0.000000e+00,-3.747629e+00,-1.872272e+00
1.539694038369517e+07,4.634793353840389e+00,4.070697120260913e-01,2.127561418986685e+00,0.000000e+00,-3.748985e+00,-1.621423e+00
1.540487286188464e+07,4.634869250157176e+00,4.071192526399672e-01,2.379770794462745e+00,0.000000e+00,-3.750346e+00,-1.370575e+00
1.541280534007411e+07,4.635226265582713e+00,4.072309201653920e-01,2.632024762031731e+00,0.000000e+00,-3.751751e+00,-1.119727e+00
1.542073781826357e+07,4.635598124980516e+00,4.073458751199825e-01,2.884983195892776e+00,0.000000e+00,-3.753862e+00,-8.688784e-01
1.542867029645304e+07,4.634956721549774e+00,4.072370232402091e-01,3.137452683071312e+00,0.000000e+00,-3.755483e+00,-6.180301e-01
1.543660277464251e+07,4.634814377461148e+00,4.072384503115761e-01,-2.893463552248074e+00,0.000000e+00,2.526282e+00,-3.671819e-01
1.544453525283198e+07,4.634779155863274e+00,4.072636218005893e-01,-2.641167537886131e+00,0.000000e+00,2.524834e+00,-1.163336e-01
1.545246773102145e+07,4.634775086470075e+00,4.072957454430183e-01,-2.388850063651152e+00,0.000000e+00,2.523365e+00,1.345146e-01
1.546040020921092e+07,4.634796206854667e+00,4.073334716601749e-01,-2.136519105157869e+00,0.000000e+00,2.521882e+00,3.853628e-01
1.546833268740038e+07,4.634881037985271e+00,4.073852736263385e-01,-1.884182954441486e+00,0.000000e+00,2.520394e+00,6.362110e-01
1.547626516558985e+07,4.635287000157673e+00,4.075079762633100e-01,-1.631784463623049e+00,0.000000e+00,2.518844e+00,8.870592e-01
1.548419764377932e+07,4.635528985081937e+00,4.075944947858893e-01,-1.378659545788641e+00,0.000000e+00,2.516567e+00,1.137907e+00
1.549213012196879e+07,4.634935449848017e+00,4.074966266605858e-01,-1.126116338865348e+00,0.000000e+00,2.514872e+00,1.388756e+00
1.550006260015826e+07,4.634809372816269e+00,4.075019705053617e-01,-8.737186230464539e-01,0.000000e+00,2.513322e+00,1.639604e+00
1.550799507834773e+07,4.634777802181555e+00,4.075282509996089e-01,-6.212933193659648e-01,0.000000e+00,2.511745e+00,1.890452e+00
1.551592755653719e+07,4.634775543615409e+00,4.075610680664291e-01,-3.688471052779237e-01,0.000000e+00,2.510147e+00,2.141300e+00
1.552386003472666e+07,4.634799418340127e+00,4.075996866226758e-01,-1.163879236230081e-01,0.000000e+00,2.508536e+00,2.392148e+00
1.553179251291613e+07,4.634894549868955e+00,4.076540325785830e-01,1.360761318325399e-01,0.000000e+00,2.506920e+00,2.642996e+00
1.553972499110560e+07,4.635354738165252e+00,4.077889039039451e-01,3.886266536949603e-01,0.000000e+00,2.505218e+00,2.893845e+00
1.554765746929507e+07,4.635454983479476e+00,4.078444161779339e-01,6.419024631577791e-01,0.000000e+00,-3.780395e+00,-3.138493e+00
1.555558994748454e+07,4.634916552519232e+00,4.077591112828262e-01,8.945304451198528e-01,0.000000e+00,-3.782175e+00,-2.887644e+00
1.556352242567400e+07,4.634804804818039e+00,4.077679472287222e-01,1.147058227013273e+00,0.000000e+00,-3.783854e+00,-2.636796e+00
1.557145490386347e+07,4.634776613594407e+00,4.077952910921757e-01,1.399613854289936e+00,0.000000e+00,-3.785562e+00,-2.385948e+00
1.557938738205294e+07,4.634776168187276e+00,4.078288217042261e-01,1.652189871087482e+00,0.000000e+00,-3.787289e+00,-2.135099e+00
1.558731986024241e+07,4.634803060451406e+00,4.078684125225560e-01,1.904778350832390e+00,0.000000e+00,-3.789030e+00,-1.884251e+00
1.559525233843188e+07,4.634910144637310e+00,4.079256859647807e-01,2.157371578086146e+00,0.000000e+00,-3.790774e+00,-1.633403e+00
1.560318481662135e+07,4.635428469377286e+00,4.080735885916111e-01,2.410083604823086e+00,0.000000e+00,-3.792638e+00,-1.382555e+00
1.561111729481081e+07,4.635380710824260e+00,4.080967952339489e-01,2.663493559919946e+00,0.000000e+00,-3.795200e+00,-1.131706e+00
1.561904977300028e+07,4.634899775682329e+00,4.080245819867637e-01,2.916217164791102e+00,0.000000e+00,-3.797075e+00,-8.808579e-01
1.562698225118975e+07,4.634800639002417e+00,4.080365404388705e-01,-3.114308741579393e+00,0.000000e+00,2.484299e+00,-6.300096e-01
1.563491472937922e+07,4.634775582857526e+00,4.080649003681159e-01,-2.861621510750797e+00,0.000000e+00,2.482460e+00,-3.791614e-01
1.564284720756869e+07,4.634776977049345e+00,4.080991488578071e-01,-2.608914395978608e+00,0.000000e+00,2.480601e+00,-1.283131e-01
1.565077968575816e+07,4.634807190850029e+00,4.081397712375366e-01,-2.356195337216266e+00,0.000000e+00,2.478730e+00,1.225351e-01
1.565871216394763e+07,4.634928193266015e+00,4.082003856710226e-01,-2.103471418156524e+00,0.000000e+00,2.476855e+00,3.733833e-01
1.566664464213709e+07,4.635505701973100e+00,4.083615038045240e-01,-1.850586401989988e+00,0.000000e+00,2.474818e+00,6.242315e-01
1.567457712032656e+07,4.635309506628100e+00,4.083523388017434e-01,-1.597059762839091e+00,0.000000e+00,2.472139e+00,8.750797e-01
1.568250959851603e+07,4.634884866208087e+00,4.082928949303892e-01,-1.344230807006990e+00,0.000000e+00,2.470159e+00,1.125928e+00
1.569044207670550e+07,4.634796832872955e+00,4.083076008916652e-01,-1.091438401693406e+00,0.000000e+00,2.468214e+00,1.376776e+00
1.569837455489497e+07,4.634774696485165e+00,4.083368851147043e-01,-8.386184347173455e-01,0.000000e+00,2.466243e+00,1.627624e+00
1.570630703308444e+07,4.634777964303272e+00,4.083718134398815e-01,-5.857791332066873e-01,0.000000e+00,2.464251e+00,1.878472e+00
1.571423951127390e+07,4.634811865396808e+00,4.084135009229368e-01,-3.329284709733420e-01,0.000000e+00,2.462249e+00,2.129320e+00
1.572217198946337e+07,4.634949165596021e+00,4.084779328989381e-01,-8.007251914073871e-02,0.000000e+00,2.460241e+00,2.380169e+00
1.573010446765284e+07,4.635582241480257e+00,4.086514051272472e-01,1.729983143449165e-01,0.000000e+00,2.458019e+00,2.631017e+00
1.573803694584231e+07,4.635243433891433e+00,4.086111788003682e-01,4.266235628547566e-01,0.000000e+00,2.455241e+00,2.881865e+00
1.574596942403178e+07,4.634871581043781e+00,4.085636865470550e-01,6.795658712170275e-01,0.000000e+00,2.453147e+00,3.132713e+00
1.575390190222125e+07,4.634793357547553e+00,4.085808290073066e-01,9.324923201140507e-01,0.000000e+00,-3.832116e+00,-2.899624e+00
1.576183438041071e+07,4.634773956140709e+00,4.086109806153382e-01,1.185445907114611e+00,0.000000e+00,-3.834221e+00,-2.648776e+00
1.576976685860018e+07,4.634779146293236e+00,4.086465897893676e-01,1.438418286520040e+00,0.000000e+00,-3.836346e+00,-2.397927e+00
1.577769933678965e+07,4.634817169950755e+00,4.086894319027201e-01,1.691401429804631e+00,0.000000e+00,-3.838480e+00,-2.147079e+00
1.578563181497912e+07,4.634973651571791e+00,4.087583080527440e-01,1.944390846252622e+00,0.000000e+00,-3.840622e+00,-1.896231e+00
1.579356429316859e+07,4.635651865695942e+00,4.089418211700584e-01,2.197661115613868e+00,0.000000e+00,-3.843043e+00,-1.645382e+00
1.580149677135806e+07,4.635183539476982e+00,4.088734700692008e-01,2.451367434425185e+00,0.000000e+00,-3.845901e+00,-1.394534e+00
1.580942924954752e+07,4.634859744467517e+00,4.088368715148409e-01,2.704429756502567e+00,0.000000e+00,-3.848115e+00,-1.143686e+00
1.581736172773699e+07,4.634790202996992e+00,4.088561985374265e-01,2.957491360313541e+00,0.000000e+00,-3.850329e+00,-8.928374e-01
1.582529420592646e+07,4.634773378093767e+00,4.088871758770127e-01,-3.072605706600338e+00,0.000000e+00,2.430617e+00,-6.419891e-01
1.583322668411593e+07,4.634780561132041e+00,4.089234690172265e-01,-2.819499206953969e+00,0.000000e+00,2.428358e+00,-3.911409e-01
1.584115916230540e+07,4.634823209881470e+00,4.089675566610450e-01,-2.566382549225462e+00,0.000000e+00,2.426090e+00,-1.402926e-01
1.584909164049487e+07,4.635002347381023e+00,4.090416059518543e-01,-2.313257850149901e+00,0.000000e+00,2.423813e+00,1.105556e-01
1.585702411868433e+07,4.635706760386328e+00,4.092309503618284e-01,-2.059775325896461e+00,0.000000e+00,2.421179e+00,3.614039e-01
1.586495659687380e+07,4.635130192039266e+00,4.091391571991845e-01,-1.806003474856561e+00,0.000000e+00,2.418256e+00,6.122520e-01
1.587288907506327e+07,4.634849178722799e+00,4.091122258953827e-01,-1.552815752678574e+00,0.000000e+00,2.415916e+00,8.631002e-01
1.588082155325274e+07,4.634787335904583e+00,4.091334622984507e-01,-1.299617987648076e+00,0.000000e+00,2.413566e+00,1.113948e+00
1.588875403144221e+07,4.634772951100106e+00,4.091651723196340e-01,-1.046394203231214e+00,0.000000e+00,2.411191e+00,1.364797e+00
1.589668650963168e+07,4.634782220539835e+00,4.092021017057068e-01,-7.931527460237778e-01,0.000000e+00,2.408797e+00,1.615645e+00
1.590461898782114e+07,4.634830100926886e+00,4.092474967980769e-01,-5.399018131942050e-01,0.000000e+00,2.406395e+00,1.866493e+00
1.591255146601061e+07,4.635036072037234e+00,4.093275558735128e-01,-2.866399828705181e-01,0.000000e+00,2.403981e+00,2.117341e+00
1.592048394420008e+07,4.635739056497894e+00,4.095165946716010e-01,-3.293584450247912e-02,0.000000e+00,2.401125e+00,2.368189e+00
1.592841642238955e+07,4.635083224362251e+00,4.094076906423306e-01,2.208894455717354e-01,0.000000e+00,2.398148e+00,2.619037e+00
1.593634890057902e+07,4.634839742632712e+00,4.093891971504344e-01,4.742064559729117e-01,0.000000e+00,2.395679e+00,2.869886e+00
1.594428137876849e+07,4.634784749650726e+00,4.094120962700042e-01,7.275409455965883e-01,0.000000e+00,2.393193e+00,3.120734e+00
1.595221385695796e+07,4.634772687552339e+00,4.094444604666163e-01,9.809007661787568e-01,0.000000e+00,-3.892504e+00,-2.911603e+00
1.596014633514742e+07,4.634784151802603e+00,4.094820032946467e-01,1.234277645811279e+00,0.000000e+00,-3.895033e+00,-2.660755e+00
1.596807881333689e+07,4.634837984054251e+00,4.095288211605558e-01,1.487663292832119e+00,0.000000e+00,-3.897570e+00,-2.409907e+00
1.597601129152636e+07,4.635075750331052e+00,4.096159331684143e-01,1.741064351793072e+00,0.000000e+00,-3.900123e+00,-2.159058e+00
1.598394376971583e+07,4.635742956729214e+00,4.097971113401238e-01,1.994993835020776e+00,0.000000e+00,-3.903204e+00,-1.908210e+00
1.599187624790530e+07,4.635042174283209e+00,4.096786182033932e-01,2.248866095662613e+00,0.000000e+00,-3.906228e+00,-1.657362e+00
1.599980872609477e+07,4.634831291384435e+00,4.096674413542472e-01,2.502315324801458e+00,0.000000e+00,-3.908829e+00,-1.406514e+00
1.600774120428423e+07,4.634782416765143e+00,4.096918135439796e-01,2.755787042561955e+00,0.000000e+00,-3.911452e+00,-1.155665e+00
1.601567368247370e+07,4.634772584098009e+00,4.097247821365567e-01,3.009283390693207e+00,0.000000e+00,-3.914100e+00,-9.048169e-01
1.602360616066317e+07,4.634786382744436e+00,4.097629357855215e-01,-3.020389123273947e+00,0.000000e+00,2.366420e+00,-6.539686e-01
1.603153863885264e+07,4.634847035745302e+00,4.098113270609843e-01,-2.766868267469014e+00,0.000000e+00,2.363748e+00,-4.031203e-01
1.603947111704211e+07,4.635122460689417e+00,4.099067195332325e-01,-2.513325095250773e+00,0.000000e+00,2.361053e+00,-1.522721e-01
1.604740359523158e+07,4.635716805720146e+00,4.100718896572531e-01,-2.259173375887334e+00,0.000000e+00,2.357750e+00,9.857615e-02
1.605533607342104e+07,4.635006453669721e+00,4.099515098169930e-01,-2.005253799113987e+00,0.000000e+00,2.354678e+00,3.494244e-01
1.606326855161051e+07,4.634823707795779e+00,4.099465948230845e-01,-1.751670134306457e+00,0.000000e+00,2.351943e+00,6.002726e-01
1.607120102979998e+07,4.634780304941502e+00,4.099722230738626e-01,-1.498060794249901e+00,0.000000e+00,2.349182e+00,8.511208e-01
1.607913350798945e+07,4.634772634486710e+00,4.100056977586706e-01,-1.244427584584593e+00,0.000000e+00,2.346396e+00,1.101969e+00
1.608706598617892e+07,4.634788941793563e+00,4.100444103468833e-01,-9.907786115323832e-01,0.000000e+00,2.343596e+00,1.352817e+00
1.609499846436839e+07,4.634857458913416e+00,4.100945077103186e-01,-7.371223329372617e-01,0.000000e+00,2.340788e+00,1.603665e+00
1.610293094255785e+07,4.635177318486864e+00,4.101995485999690e-01,-4.834334584426201e-01,0.000000e+00,2.337947e+00,1.854513e+00
1.611086342074732e+07,4.635663730506690e+00,4.103409721975482e-01,-2.290699448957412e-01,0.000000e+00,2.334431e+00,2.105362e+00
1.611879589893679e+07,4.634975409197660e+00,4.102255157040516e-01,2.490319886708214e-02,0.000000e+00,2.331306e+00,2.356210e+00
1.612672837712626e+07,4.634816901193767e+00,4.102258983251671e-01,2.786225075610575e-01,0.000000e+00,2.328435e+00,2.607058e+00
1.613466085531573e+07,4.634778431829051e+00,4.102525633660835e-01,5.323693330272907e-01,0.000000e+00,2.325537e+00,2.857906e+00
1.614259333350520e+07,4.634772870473020e+00,4.102864375246306e-01,7.861392048179034e-01,0.000000e+00,2.322615e+00,3.108754e+00
1.615052581169466e+07,4.634791890853754e+00,4.103256632939116e-01,1.039924091770185e+00,0.000000e+00,-3.963507e+00,-2.923583e+00
1.615845828988413e+07,4.634869552516827e+00,4.103776583624302e-01,1.293715525922839e+00,0.000000e+00,-3.966450e+00,-2.672735e+00
1.616639076807360e+07,4.635241278795861e+00,4.104938749738417e-01,1.547554673575797e+00,0.000000e+00,-3.969441e+00,-2.421886e+00
1.617432324626307e+07,4.635590781375580e+00,4.106051965999113e-01,1.802113218405311e+00,0.000000e+00,-3.973151e+00,-2.171038e+00
1.618225572445254e+07,4.634948473803207e+00,4.104998271745842e-01,2.056150609850567e+00,0.000000e+00,-3.976340e+00,-1.920190e+00
1.619018820264201e+07,4.634810791660435e+00,4.105046882967684e-01,2.310006080123308e+00,0.000000e+00,-3.979347e+00,-1.669341e+00
1.619812068083148e+07,4.634776776662699e+00,4.105322237061856e-01,2.563889985868937e+00,0.000000e+00,-3.982383e+00,-1.418493e+00
1.620605315902094e+07,4.634773297429572e+00,4.105664292700474e-01,2.817796113718449e+00,0.000000e+00,-3.985441e+00,-1.167645e+00
1.621398563721041e+07,4.634795279960100e+00,4.106061607451197e-01,3.071716483516757e+00,0.000000e+00,-3.988513e+00,-9.167964e-01
1.622191811539988e+07,4.634883624861585e+00,4.106603238583291e-01,-2.957542586982068e+00,0.000000e+00,2.291594e+00,-6.659481e-01
1.622985059358935e+07,4.635314751406104e+00,4.107892745997929e-01,-2.703546748749908e+00,0.000000e+00,2.288447e+00,-4.150998e-01
1.623778307177882e+07,4.635506580758066e+00,4.108659465116808e-01,-2.448814025532926e+00,0.000000e+00,2.284562e+00,-1.642516e-01
1.624571554996829e+07,4.634925092812340e+00,4.107737978955117e-01,-2.194699489809663e+00,0.000000e+00,2.281296e+00,8.659665e-02
1.625364802815775e+07,4.634805298395020e+00,4.107824026244296e-01,-1.940707730363664e+00,0.000000e+00,2.278153e+00,3.374449e-01
1.626158050634722e+07,4.634775328214295e+00,4.108106222235199e-01,-1.686687299275258e+00,0.000000e+00,2.274980e+00,5.882931e-01
1.626951298453669e+07,4.634773910219106e+00,4.108450530032960e-01,-1.432645519210153e+00,0.000000e+00,2.271787e+00,8.391413e-01
1.627744546272616e+07,4.634799153875487e+00,4.108852427590357e-01,-1.178590349777978e+00,0.000000e+00,2.268580e+00,1.089989e+00
1.628537794091563e+07,4.634900076631227e+00,4.109418661072974e-01,-9.245299185688177e-01,0.000000e+00,2.265367e+00,1.340838e+00
1.629331041910510e+07,4.635397196268098e+00,4.110848374637633e-01,-6.703688799125990e-01,0.000000e+00,2.262055e+00,1.591686e+00
1.630124289729456e+07,4.635419066053757e+00,4.111241171228802e-01,-4.154856436354339e-01,0.000000e+00,2.258020e+00,1.842534e+00
1.630917537548403e+07,4.634904747522347e+00,4.110464150345572e-01,-1.612815426776743e-01,0.000000e+00,2.254664e+00,2.093382e+00
