t,a,e,omega,Omega,res,M2
2.168739580588063e+07,4.651005545069562e+00,4.062808066856458e-01,1.800642852164564e+00,0.000000e+00,7.218506e-01,2.522493e+00
2.170326076225957e+07,4.651646984836019e+00,4.063504335716100e-01,2.298463521381214e+00,0.000000e+00,7.257264e-01,3.024190e+00
2.171912571863851e+07,4.651318240504033e+00,4.062056945016017e-01,2.796670824373587e+00,0.000000e+00,-5.553970e+00,-2.757299e+00
2.173499067501744e+07,4.650956513986416e+00,4.060535623595738e-01,-2.989019332078046e+00,0.000000e+00,7.334169e-01,-2.255602e+00
2.175085563139638e+07,4.650878412818599e+00,4.059640267909277e-01,-2.491638975284471e+00,0.000000e+00,7.377331e-01,-1.753906e+00
2.176672058777532e+07,4.650863008522755e+00,4.058882659109959e-01,-1.994320033435361e+00,0.000000e+00,7.421108e-01,-1.252209e+00
2.178258554415425e+07,4.650869409921456e+00,4.058172602875809e-01,-1.497067777523445e+00,0.000000e+00,7.465550e-01,-7.505127e-01
2.179845050053319e+07,4.650890622845297e+00,4.057494914102087e-01,-9.998867867895298e-01,0.000000e+00,7.510706e-01,-2.488162e-01
2.181431545691213e+07,4.650933229342844e+00,4.056864424387956e-01,-5.027809919401163e-01,0.000000e+00,7.556612e-01,2.528802e-01
2.183018041329106e+07,4.651028819014769e+00,4.056351228144249e-01,-5.753134835376815e-03,0.000000e+00,7.603298e-01,7.545767e-01
2.184604536967000e+07,4.651300550807980e+00,4.056228057261230e-01,4.912238227016781e-01,0.000000e+00,7.650493e-01,1.256273e+00
2.186191032604894e+07,4.651854498344859e+00,4.056729586318165e-01,9.884565542086626e-01,0.000000e+00,7.695129e-01,1.757969e+00
2.187777528242787e+07,4.651509163039646e+00,4.055240138452916e-01,1.485801547640488e+00,0.000000e+00,7.738643e-01,2.259666e+00
2.189364023880681e+07,4.651154664442044e+00,4.053729881991577e-01,1.982617456359815e+00,0.000000e+00,7.787448e-01,2.761362e+00
2.190950519518575e+07,4.651042327764771e+00,4.052755904627214e-01,2.479292751505204e+00,0.000000e+00,-5.499419e+00,-3.020127e+00
2.192537015156468e+07,4.651006286565051e+00,4.051950892625259e-01,2.975899743761599e+00,0.000000e+00,-5.494330e+00,-2.518430e+00
2.194123510794362e+07,4.650997215106755e+00,4.051205602511784e-01,-2.810744647799085e+00,0.000000e+00,7.940111e-01,-2.016734e+00
2.195710006432256e+07,4.651000413846389e+00,4.050487537015322e-01,-2.314271960920533e+00,0.000000e+00,7.992350e-01,-1.515037e+00
2.197296502070149e+07,4.651010918575402e+00,4.049785842645621e-01,-1.817869176401313e+00,0.000000e+00,8.045287e-01,-1.013340e+00
2.198882997708043e+07,4.651027331943329e+00,4.049097564487416e-01,-1.321537465299618e+00,0.000000e+00,8.098936e-01,-5.116439e-01
2.200469493345937e+07,4.651050181273591e+00,4.048424056556957e-01,-8.252777271984245e-01,0.000000e+00,8.153303e-01,-9.947415e-03
2.202055988983830e+07,4.651081892497841e+00,4.047770871993489e-01,-3.290906856708084e-01,0.000000e+00,8.208397e-01,4.917490e-01
2.203642484621724e+07,4.651127796390167e+00,4.047150003606116e-01,1.670232526147081e-01,0.000000e+00,8.264222e-01,9.934455e-01
2.205228980259618e+07,4.651198659073734e+00,4.046585488430453e-01,6.630648458799138e-01,0.000000e+00,8.320770e-01,1.495142e+00
2.206815475897511e+07,4.651315327548540e+00,4.046123772773174e-01,1.159039277708838e+00,0.000000e+00,8.377990e-01,1.996838e+00
2.208401971535405e+07,4.651511398748371e+00,4.045839578728609e-01,1.654966731866216e+00,0.000000e+00,8.435679e-01,2.498535e+00
2.209988467173299e+07,4.651799676161357e+00,4.045761424392411e-01,2.150903278921163e+00,0.000000e+00,8.493278e-01,3.000231e+00
2.211574962811192e+07,4.652041685392556e+00,4.045581668137082e-01,2.646912227621332e+00,0.000000e+00,-5.428170e+00,-2.781258e+00
2.213161458449086e+07,4.652008607730239e+00,4.044791906809132e-01,-3.140285558527780e+00,0.000000e+00,8.607243e-01,-2.279561e+00
2.214747954086980e+07,4.651798348559641e+00,4.043609436551127e-01,-2.644479931165146e+00,0.000000e+00,8.666152e-01,-1.777865e+00
2.216334449724874e+07,4.651608666202039e+00,4.042473767807148e-01,-2.148850436374419e+00,0.000000e+00,8.726823e-01,-1.276168e+00
2.217920945362767e+07,4.651484859100935e+00,4.041485909544765e-01,-1.653339259904080e+00,0.000000e+00,8.788677e-01,-7.744716e-01
2.219507441000661e+07,4.651410547496388e+00,4.040609713031428e-01,-1.157915135429559e+00,0.000000e+00,8.851401e-01,-2.727751e-01
2.221093936638555e+07,4.651367067429631e+00,4.039803897259212e-01,-6.625660205923338e-01,0.000000e+00,8.914874e-01,2.289214e-01
2.222680432276448e+07,4.651342473843534e+00,4.039042080543320e-01,-1.672875524445946e-01,0.000000e+00,8.979054e-01,7.306178e-01
2.224266927914342e+07,4.651329804637304e+00,4.038308983940426e-01,3.279219054691957e-01,0.000000e+00,9.043923e-01,1.232314e+00
2.225853423552236e+07,4.651325041670097e+00,4.037595801591877e-01,8.230630377482057e-01,0.000000e+00,9.109476e-01,1.734011e+00
2.227439919190129e+07,4.651325806910307e+00,4.036897394347046e-01,1.318136210090021e+00,0.000000e+00,9.175708e-01,2.235707e+00
2.229026414828023e+07,4.651330711841871e+00,4.036210760195201e-01,1.813141683132854e+00,0.000000e+00,9.242617e-01,2.737403e+00
2.230612910465917e+07,4.651338952232573e+00,4.035534218662722e-01,2.308079695979158e+00,0.000000e+00,-5.352165e+00,-3.044085e+00
2.232199406103810e+07,4.651350142324008e+00,4.034867002728479e-01,2.802950498806525e+00,0.000000e+00,-5.345339e+00,-2.542389e+00
2.233785901741704e+07,4.651364215606201e+00,4.034209081415980e-01,-2.985430949108502e+00,0.000000e+00,9.447386e-01,-2.040692e+00
2.235372397379598e+07,4.651381420775829e+00,4.033561148756377e-01,-2.490693741659077e+00,0.000000e+00,9.516979e-01,-1.538996e+00
2.236958893017491e+07,4.651402369109823e+00,4.032924742235766e-01,-1.996022871592006e+00,0.000000e+00,9.587236e-01,-1.037299e+00
2.238545388655385e+07,4.651428168509527e+00,4.032302541302661e-01,-1.501418010485151e+00,0.000000e+00,9.658152e-01,-5.356028e-01
2.240131884293279e+07,4.651460716103887e+00,4.031699002129271e-01,-1.006878875051586e+00,0.000000e+00,9.729726e-01,-3.390627e-02
2.241718379931172e+07,4.651503214190725e+00,4.031121507255193e-01,-5.124053691902095e-01,0.000000e+00,9.801956e-01,4.677902e-01
2.243304875569066e+07,4.651561152504798e+00,4.030582542663204e-01,-1.799800550401806e-02,0.000000e+00,9.874846e-01,9.694866e-01
2.244891371206960e+07,4.651643991145320e+00,4.030103465755098e-01,4.763409352496605e-01,0.000000e+00,9.948421e-01,1.471183e+00
2.246477866844853e+07,4.651767335127360e+00,4.029719340266237e-01,9.706041479266133e-01,0.000000e+00,1.002275e+00,1.972879e+00
2.248064362482747e+07,4.651950894052193e+00,4.029474367874968e-01,1.464770909495361e+00,0.000000e+00,1.009805e+00,2.474576e+00
2.249650858120641e+07,4.652187356765849e+00,4.029352376017389e-01,1.958793943432026e+00,0.000000e+00,1.017478e+00,2.976272e+00
2.251237353758534e+07,4.652345615227509e+00,4.029060538996475e-01,2.452627679867119e+00,0.000000e+00,-5.257844e+00,-2.805217e+00
2.252823849396428e+07,4.652229991249532e+00,4.028161591058755e-01,2.946366831944097e+00,0.000000e+00,-5.249887e+00,-2.303520e+00
2.254410345034322e+07,4.651958716640642e+00,4.026919472846517e-01,-2.843013832358536e+00,0.000000e+00,1.041190e+00,-1.801824e+00
2.255996840672215e+07,4.651746199757573e+00,4.025813614161714e-01,-2.349158911288036e+00,0.000000e+00,1.049032e+00,-1.300127e+00
2.257583336310109e+07,4.651624680021985e+00,4.024916600154285e-01,-1.855323280178531e+00,0.000000e+00,1.056893e+00,-7.984304e-01
2.259169831948003e+07,4.651561427550671e+00,4.024155657873812e-01,-1.361539126245972e+00,0.000000e+00,1.064805e+00,-2.967339e-01
2.260756327585896e+07,4.651530241719064e+00,4.023472514280669e-01,-8.678154514452978e-01,0.000000e+00,1.072778e+00,2.049625e-01
2.262342823223790e+07,4.651516889920972e+00,4.022835604497587e-01,-3.741535993697713e-01,0.000000e+00,1.080813e+00,7.066590e-01
2.263929318861684e+07,4.651514211577609e+00,4.022229115525177e-01,1.194472053712106e-01,0.000000e+00,1.088908e+00,1.208355e+00
2.265515814499578e+07,4.651518759639524e+00,4.021645502584854e-01,6.129882999839356e-01,0.000000e+00,1.097063e+00,1.710052e+00
2.267102310137471e+07,4.651529265107912e+00,4.021082041763868e-01,1.106471218738163e+00,0.000000e+00,1.105277e+00,2.211748e+00
2.268688805775365e+07,4.651546245085026e+00,4.020539977638026e-01,1.599897711589588e+00,0.000000e+00,1.113547e+00,2.713445e+00
2.270275301413259e+07,4.651572795413604e+00,4.020026360185586e-01,2.093269920559278e+00,0.000000e+00,-5.161314e+00,-3.068044e+00
2.271861797051152e+07,4.651618114747226e+00,4.019561955983896e-01,2.586590565114279e+00,0.000000e+00,-5.152938e+00,-2.566348e+00
2.273448292689046e+07,4.651710965865114e+00,4.019211517096276e-01,3.079861472237268e+00,0.000000e+00,-5.144513e+00,-2.064651e+00
2.275034788326940e+07,4.651952852867937e+00,4.019202997449834e-01,-2.710125029806633e+00,0.000000e+00,1.147170e+00,-1.562955e+00
2.276621283964833e+07,4.652476353667465e+00,4.019833898238899e-01,-2.217250254432685e+00,0.000000e+00,1.155992e+00,-1.061258e+00
2.278207779602727e+07,4.652217216961019e+00,4.018718378692781e-01,-1.724705651816053e+00,0.000000e+00,1.165144e+00,-5.595616e-01
2.279794275240621e+07,4.651822886061227e+00,4.017307467636660e-01,-1.231735080463619e+00,0.000000e+00,1.173870e+00,-5.786513e-02
2.281380770878514e+07,4.651701379562983e+00,4.016517109035455e-01,-7.387246570959697e-01,0.000000e+00,1.182556e+00,4.438313e-01
2.282967266516408e+07,4.651666085092199e+00,4.015929258634373e-01,-2.457680722393440e-01,0.000000e+00,1.191296e+00,9.455278e-01
2.284553762154302e+07,4.651660836460240e+00,4.015418028246814e-01,2.471335836864292e-01,0.000000e+00,1.200091e+00,1.447224e+00
2.286140257792195e+07,4.651671660919533e+00,4.014952047207457e-01,7.399850135758617e-01,0.000000e+00,1.208936e+00,1.948921e+00
2.287726753430089e+07,4.651699479596739e+00,4.014533378537920e-01,1.232791278013983e+00,0.000000e+00,1.217826e+00,2.450617e+00
2.289313249067983e+07,4.651764647917768e+00,4.014207882415001e-01,1.725558640769543e+00,0.000000e+00,1.226755e+00,2.952313e+00
2.290899744705876e+07,4.651973141838279e+00,4.014213986287127e-01,2.218281851944607e+00,0.000000e+00,-5.047457e+00,-2.829175e+00
2.292486240343770e+07,4.652614453641962e+00,4.015202093247749e-01,2.710622214577119e+00,0.000000e+00,-5.038101e+00,-2.327479e+00
2.294072735981664e+07,4.652122063785196e+00,4.013654303313262e-01,-3.080516049678745e+00,0.000000e+00,1.254734e+00,-1.825782e+00
2.295659231619557e+07,4.651832191788221e+00,4.012571092749238e-01,-2.587940252731116e+00,0.000000e+00,1.263854e+00,-1.324086e+00
2.297245727257451e+07,4.651772001207290e+00,4.012014678512277e-01,-2.095386562943178e+00,0.000000e+00,1.272997e+00,-8.223893e-01
2.298832222895345e+07,4.651765096146267e+00,4.011588844246599e-01,-1.602882787308142e+00,0.000000e+00,1.282190e+00,-3.206928e-01
2.300418718533238e+07,4.651783260073339e+00,4.011230071534911e-01,-1.110420022169833e+00,0.000000e+00,1.291424e+00,1.810037e-01
2.302005214171132e+07,4.651839665157267e+00,4.010968070686259e-01,-6.179882726303223e-01,0.000000e+00,1.300688e+00,6.827001e-01
2.303591709809026e+07,4.652059440998861e+00,4.011084717728706e-01,-1.255871744006911e-01,0.000000e+00,1.309984e+00,1.184397e+00
2.305178205446919e+07,4.652735306068748e+00,4.012238367370990e-01,3.662635245660493e-01,0.000000e+00,1.319829e+00,1.686093e+00
2.306764701084813e+07,4.652044527861459e+00,4.010331258753185e-01,8.581584119355271e-01,0.000000e+00,1.329631e+00,2.187789e+00
2.308351196722707e+07,4.651874594109159e+00,4.009606749769780e-01,1.350458611305266e+00,0.000000e+00,1.339027e+00,2.689486e+00
2.309937692360600e+07,4.651849515875461e+00,4.009220105879465e-01,1.842715336560839e+00,0.000000e+00,-4.934718e+00,-3.092003e+00
2.311524187998494e+07,4.651864095871654e+00,4.008934275472048e-01,2.334935494084648e+00,0.000000e+00,-4.925242e+00,-2.590307e+00
2.313110683636388e+07,4.651928800540666e+00,4.008772789843844e-01,2.827134111964610e+00,0.000000e+00,-4.915744e+00,-2.088610e+00
2.314697179274281e+07,4.652266945658152e+00,4.009238815016047e-01,-2.963891199168945e+00,0.000000e+00,1.376978e+00,-1.586914e+00
2.316283674912175e+07,4.652547121868702e+00,4.009587086349471e-01,-2.472564453269039e+00,0.000000e+00,1.387347e+00,-1.085217e+00
2.317870170550069e+07,4.651997633984036e+00,4.008081195216264e-01,-1.980551672540969e+00,0.000000e+00,1.397031e+00,-5.835205e-01
2.319456666187963e+07,4.651927065717550e+00,4.007666125062153e-01,-1.488456342286184e+00,0.000000e+00,1.406632e+00,-8.182399e-02
2.321043161825856e+07,4.651931125040579e+00,4.007431800237196e-01,-9.963975345269668e-01,0.000000e+00,1.416270e+00,4.198725e-01
2.322629657463750e+07,4.651988901877684e+00,4.007330856808539e-01,-5.043547749035863e-01,0.000000e+00,1.425924e+00,9.215689e-01
2.324216153101644e+07,4.652345651783372e+00,4.007916116931963e-01,-1.234122063798213e-02,0.000000e+00,1.435606e+00,1.423265e+00
2.325802648739537e+07,4.652486110531186e+00,4.008028015848606e-01,4.787936721157358e-01,0.000000e+00,1.446168e+00,1.924962e+00
2.327389144377431e+07,4.652035119133632e+00,4.006821855224761e-01,9.707345599360235e-01,0.000000e+00,1.455924e+00,2.426658e+00
2.328975640015325e+07,4.651990331004973e+00,4.006543754185758e-01,1.462702113925219e+00,0.000000e+00,1.465652e+00,2.928355e+00
2.330562135653218e+07,4.652011920448085e+00,4.006427880392814e-01,1.954645694996733e+00,0.000000e+00,-4.807780e+00,-2.853134e+00
2.332148631291112e+07,4.652154097600349e+00,4.006596441107305e-01,2.446592028133491e+00,0.000000e+00,-4.798030e+00,-2.351438e+00
2.333735126929006e+07,4.652936480517005e+00,4.008220063923469e-01,2.937967582198353e+00,0.000000e+00,-4.787709e+00,-1.849741e+00
2.335321622566899e+07,4.652143673496351e+00,4.006311307748948e-01,-2.853691197675798e+00,0.000000e+00,1.505646e+00,-1.348045e+00
2.336908118204793e+07,4.652053275522303e+00,4.005997985479378e-01,-2.361783591415569e+00,0.000000e+00,1.515435e+00,-8.463482e-01
2.338494613842687e+07,4.652066573106129e+00,4.005931520613221e-01,-1.869900302318243e+00,0.000000e+00,1.525249e+00,-3.446517e-01
2.340081109480580e+07,4.652201624763981e+00,4.006152605434284e-01,-1.378007759940286e+00,0.000000e+00,1.535053e+00,1.570448e-01
2.341667605118474e+07,4.652970394982771e+00,4.007814869349830e-01,-8.867398969564725e-01,0.000000e+00,1.545481e+00,6.587412e-01
2.343254100756368e+07,4.652176548332155e+00,4.005973056922685e-01,-3.951875051535001e-01,0.000000e+00,1.555625e+00,1.160438e+00
2.344840596394261e+07,4.652107731144833e+00,4.005778012982203e-01,9.668429830899833e-02,0.000000e+00,1.565450e+00,1.662134e+00
2.346427092032155e+07,4.652137336473701e+00,4.005817716693867e-01,5.885431709629809e-01,0.000000e+00,1.575287e+00,2.163830e+00
2.348013587670049e+07,4.652431631294477e+00,4.006467136492118e-01,1.080414948169292e+00,0.000000e+00,1.585112e+00,2.665527e+00
2.349600083307942e+07,4.652526675014967e+00,4.006682034863350e-01,1.571365810846581e+00,0.000000e+00,-4.687328e+00,-3.115962e+00
2.351186578945836e+07,4.652176782898833e+00,4.005909147148635e-01,2.063227949028442e+00,0.000000e+00,-4.677493e+00,-2.614266e+00
2.352773074583730e+07,4.652166370892947e+00,4.005914315183174e-01,2.555091545829397e+00,0.000000e+00,-4.667661e+00,-2.112569e+00
2.354359570221623e+07,4.652276784118569e+00,4.006204551043736e-01,3.046971816258089e+00,0.000000e+00,-4.657844e+00,-1.610872e+00
2.355946065859517e+07,4.653056869770672e+00,4.008016721333878e-01,-2.744972549822756e+00,0.000000e+00,1.635797e+00,-1.109176e+00
2.357532561497411e+07,4.652256380386416e+00,4.006284730252691e-01,-2.253367791759028e+00,0.000000e+00,1.645888e+00,-6.074794e-01
2.359119057135304e+07,4.652211163300095e+00,4.006267103943387e-01,-1.761472687249972e+00,0.000000e+00,1.655690e+00,-1.057829e-01
2.360705552773198e+07,4.652283964466832e+00,4.006528028076389e-01,-1.269567010287020e+00,0.000000e+00,1.665481e+00,3.959136e-01
2.362292048411092e+07,4.653152179325381e+00,4.008593521225123e-01,-7.780448182654098e-01,0.000000e+00,1.675655e+00,8.976100e-01
2.363878544048985e+07,4.652317411890384e+00,4.006839803917984e-01,-2.866386476361751e-01,0.000000e+00,1.685945e+00,1.399306e+00
2.365465039686879e+07,4.652258133917404e+00,4.006845297590425e-01,2.053065224039758e-01,0.000000e+00,1.695696e+00,1.901003e+00
2.367051535324773e+07,4.652334986586232e+00,4.007169492936727e-01,6.972659997838871e-01,0.000000e+00,1.705433e+00,2.402699e+00
2.368638030962666e+07,4.653196312692581e+00,4.009272733975489e-01,1.188706093006219e+00,0.000000e+00,1.715690e+00,2.904396e+00
2.370224526600560e+07,4.652343267117480e+00,4.007531591892365e-01,1.680319454322428e+00,0.000000e+00,-4.557413e+00,-2.877093e+00
2.371811022238454e+07,4.652305978024679e+00,4.007639078877945e-01,2.172329982272478e+00,0.000000e+00,-4.547727e+00,-2.375397e+00
2.373397517876348e+07,4.652438961896904e+00,4.008141788625747e-01,2.664371225598194e+00,0.000000e+00,-4.538071e+00,-1.873700e+00
2.374984013514241e+07,4.652862758406876e+00,4.009312374048780e-01,-3.127635531124969e+00,0.000000e+00,1.755632e+00,-1.372004e+00
2.376570509152135e+07,4.652357965824190e+00,4.008407039230403e-01,-2.635599058105796e+00,0.000000e+00,1.765292e+00,-8.703071e-01
2.378157004790029e+07,4.652363920472313e+00,4.008662867378228e-01,-2.143503644726606e+00,0.000000e+00,1.774893e+00,-3.686105e-01
2.379743500427922e+07,4.652789644632248e+00,4.009875468001963e-01,-1.651386668721235e+00,0.000000e+00,1.784473e+00,1.330859e-01
2.381329996065816e+07,4.652507356586306e+00,4.009508547400983e-01,-1.160139205243683e+00,0.000000e+00,1.794922e+00,6.347824e-01
2.382916491703710e+07,4.652387607455154e+00,4.009519884405607e-01,-6.679475907941627e-01,0.000000e+00,1.804426e+00,1.136479e+00
2.384502987341603e+07,4.652475227896092e+00,4.010008538680817e-01,-1.757336573895376e-01,0.000000e+00,1.813909e+00,1.638175e+00
2.386089482979497e+07,4.653073146667488e+00,4.011657077034476e-01,3.156929255449503e-01,0.000000e+00,1.824179e+00,2.139872e+00
2.387675978617391e+07,4.652439535890202e+00,4.010549092754431e-01,8.078707446689767e-01,0.000000e+00,1.833697e+00,2.641568e+00
2.389262474255284e+07,4.652451491188383e+00,4.010902993826579e-01,1.300171288557931e+00,0.000000e+00,-4.440092e+00,-3.139921e+00
2.390848969893178e+07,4.653153595436852e+00,4.012819484866513e-01,1.792389695267985e+00,0.000000e+00,-4.430614e+00,-2.638224e+00
2.392435465531072e+07,4.652518799365615e+00,4.011743312819008e-01,2.283977797290433e+00,0.000000e+00,-4.420506e+00,-2.136528e+00
2.394021961168965e+07,4.652471952530615e+00,4.011999236237158e-01,2.776389025319957e+00,0.000000e+00,-4.411220e+00,-1.634831e+00
2.395608456806859e+07,4.652756951950508e+00,4.013011226052669e-01,-3.014336718487924e+00,0.000000e+00,1.881202e+00,-1.133135e+00
2.397194952444753e+07,4.652631828943238e+00,4.013113413134978e-01,-2.522778100965755e+00,0.000000e+00,1.891340e+00,-6.314382e-01
2.398781448082646e+07,4.652504496007253e+00,4.013221472158625e-01,-2.030242254637860e+00,0.000000e+00,1.900501e+00,-1.297417e-01
2.400367943720540e+07,4.652663010450538e+00,4.013981057449584e-01,-1.537665432267044e+00,0.000000e+00,1.909620e+00,3.719547e-01
2.401954439358434e+07,4.652761062767206e+00,4.014616026839152e-01,-1.045987917234295e+00,0.000000e+00,1.919639e+00,8.736511e-01
2.403540934996327e+07,4.652540391097036e+00,4.014545600453830e-01,-5.533246471218013e-01,0.000000e+00,1.928672e+00,1.375348e+00
2.405127430634221e+07,4.652661169739527e+00,4.015250347761430e-01,-6.062412986124331e-02,0.000000e+00,1.937668e+00,1.877044e+00
2.406713926272115e+07,4.652846067103044e+00,4.016109449461157e-01,4.311892845159574e-01,0.000000e+00,1.947551e+00,2.378740e+00
2.408300421910008e+07,4.652575881000096e+00,4.015956719616216e-01,9.239835170224133e-01,0.000000e+00,1.956453e+00,2.880437e+00
2.409886917547902e+07,4.652699602043680e+00,4.016695833253198e-01,1.416820209914052e+00,0.000000e+00,-4.317872e+00,-2.901052e+00
2.411473413185796e+07,4.652843292171036e+00,4.017489658354904e-01,1.908769950167001e+00,0.000000e+00,-4.308126e+00,-2.399356e+00
2.413059908823689e+07,4.652610235391172e+00,4.017447252365969e-01,2.401707178887777e+00,0.000000e+00,-4.299366e+00,-1.897659e+00
2.414646404461583e+07,4.652782261746051e+00,4.018320965608557e-01,2.894691784188697e+00,0.000000e+00,-4.290654e+00,-1.395962e+00
2.416232900099477e+07,4.652786414495050e+00,4.018827745573124e-01,-2.896399674993494e+00,0.000000e+00,2.002134e+00,-8.942659e-01
2.417819395737370e+07,4.652645748022595e+00,4.019017918697113e-01,-2.403315350345096e+00,0.000000e+00,2.010746e+00,-3.925694e-01
2.419405891375264e+07,4.652979862504464e+00,4.020279758308664e-01,-1.910183135914055e+00,0.000000e+00,2.019310e+00,1.091271e-01
2.420992387013158e+07,4.652739092012244e+00,4.020261972441857e-01,-1.417921873457376e+00,0.000000e+00,2.028745e+00,6.108235e-01
2.422578882651052e+07,4.652688103132080e+00,4.020676280156660e-01,-9.246901425074160e-01,0.000000e+00,2.037210e+00,1.112520e+00
2.424165378288945e+07,4.653517630599610e+00,4.023070016936214e-01,-4.316178069105528e-01,0.000000e+00,2.045834e+00,1.614216e+00
2.425751873926839e+07,4.652725446762895e+00,4.021839814459292e-01,6.103067647353707e-02,0.000000e+00,2.054882e+00,2.115913e+00
2.427338369564733e+07,4.652752951943471e+00,4.022450614061362e-01,5.544217023746406e-01,0.000000e+00,2.063187e+00,2.617609e+00
2.428924865202626e+07,4.653242206529717e+00,4.024102555997472e-01,1.046999031331714e+00,0.000000e+00,2.072307e+00,3.119306e+00
2.430511360840520e+07,4.652740260837323e+00,4.023542462130988e-01,1.540472122877964e+00,0.000000e+00,-4.202655e+00,-2.662183e+00
2.432097856478414e+07,4.652924810569504e+00,4.024524004825352e-01,2.034045613180953e+00,0.000000e+00,-4.194532e+00,-2.160487e+00
2.433684352116307e+07,4.652857684056255e+00,4.024949684569287e-01,2.526740728871577e+00,0.000000e+00,-4.185531e+00,-1.658790e+00
2.435270847754201e+07,4.652781553203958e+00,4.025360320762044e-01,3.020423317243214e+00,0.000000e+00,-4.177517e+00,-1.157094e+00
2.436857343392095e+07,4.653709261326306e+00,4.028021380562771e-01,-2.769396072236226e+00,0.000000e+00,2.113999e+00,-6.553971e-01
2.438443839029988e+07,4.652807716041344e+00,4.026599109526262e-01,-2.276129528339188e+00,0.000000e+00,2.122429e+00,-1.537006e-01
2.440030334667882e+07,4.652896412900384e+00,4.027394507990799e-01,-1.782269943229020e+00,0.000000e+00,2.130266e+00,3.479958e-01
2.441616830305776e+07,4.652980231832712e+00,4.028185379926338e-01,-1.289276556266751e+00,0.000000e+00,2.138969e+00,8.496923e-01
2.443203325943669e+07,4.652836423137385e+00,4.028471648591887e-01,-7.952890668884161e-01,0.000000e+00,2.146678e+00,1.351389e+00
2.444789821581563e+07,4.653721980123725e+00,4.031061667775131e-01,-3.015213636068958e-01,0.000000e+00,2.154606e+00,1.853085e+00
2.446376317219457e+07,4.652865947295926e+00,4.029767297502558e-01,1.919494506760372e-01,0.000000e+00,2.162832e+00,2.354781e+00
2.447962812857350e+07,4.652973888919330e+00,4.030628428944665e-01,6.861177435385469e-01,0.000000e+00,2.170360e+00,2.856478e+00
2.449549308495244e+07,4.652988592338141e+00,4.031286762521838e-01,1.179421712875078e+00,0.000000e+00,-4.104433e+00,-2.925011e+00
2.451135804133138e+07,4.652901926115976e+00,4.031721571551162e-01,1.673715899749209e+00,0.000000e+00,-4.097030e+00,-2.423314e+00
2.452722299771031e+07,4.653691660182846e+00,4.034115957643000e-01,2.167339491036801e+00,0.000000e+00,-4.088957e+00,-1.921618e+00
2.454308795408925e+07,4.652915676889348e+00,4.033021366496362e-01,2.661581457668503e+00,0.000000e+00,-4.081503e+00,-1.419921e+00
2.455895291046819e+07,4.653251680674756e+00,4.034409828961299e-01,-3.127118899525832e+00,0.000000e+00,2.208894e+00,-9.182248e-01
2.457481786684712e+07,4.652967772382055e+00,4.034420105619952e-01,-2.633485409613069e+00,0.000000e+00,2.216957e+00,-4.165283e-01
2.459068282322606e+07,4.653008555019513e+00,4.035156016757289e-01,-2.138875501238499e+00,0.000000e+00,2.224044e+00,8.516817e-02
2.460654777960500e+07,4.653115625609215e+00,4.036043966883986e-01,-1.645120856503036e+00,0.000000e+00,2.231985e+00,5.868646e-01
2.462241273598393e+07,4.652982408660958e+00,4.036397911249737e-01,-1.150372455572020e+00,0.000000e+00,2.238933e+00,1.088561e+00
2.463827769236287e+07,4.653685422260499e+00,4.038617600591006e-01,-6.563585654037374e-01,0.000000e+00,2.246616e+00,1.590257e+00
2.465414264874181e+07,4.652996634735701e+00,4.037739591608199e-01,-1.615997603729231e-01,0.000000e+00,2.253554e+00,2.091954e+00
2.467000760512074e+07,4.653647608150525e+00,4.039846588413137e-01,3.332568450864823e-01,0.000000e+00,2.260393e+00,2.593650e+00
2.468587256149968e+07,4.653029035211612e+00,4.039129851943396e-01,8.274364946676297e-01,0.000000e+00,2.267910e+00,3.095347e+00
2.470173751787862e+07,4.653217493947830e+00,4.040210315873755e-01,1.322515840264378e+00,0.000000e+00,-4.008658e+00,-2.686142e+00
2.471760247425755e+07,4.653080905182077e+00,4.040570417789335e-01,1.816733757105634e+00,0.000000e+00,-4.001179e+00,-2.184446e+00
2.473346743063649e+07,4.653120620111928e+00,4.041322917993507e-01,2.311938739109654e+00,0.000000e+00,-3.994688e+00,-1.682749e+00
2.474933238701543e+07,4.653167130757457e+00,4.042093598773726e-01,2.806292203790079e+00,0.000000e+00,-3.987345e+00,-1.181053e+00
2.476519734339437e+07,4.653103840366432e+00,4.042619959860135e-01,-2.981551454169849e+00,0.000000e+00,2.302195e+00,-6.793560e-01
2.478106229977330e+07,4.653323249379711e+00,4.043777315243178e-01,-2.487064536118019e+00,0.000000e+00,2.309405e+00,-1.776595e-01
2.479692725615224e+07,4.653111102935473e+00,4.043975352369444e-01,-1.991583550892217e+00,0.000000e+00,2.315621e+00,3.240370e-01
2.481279221253118e+07,4.653597798016375e+00,4.045727843567867e-01,-1.496925621793968e+00,0.000000e+00,2.322659e+00,8.257334e-01
2.482865716891011e+07,4.653127924788459e+00,4.045355355663838e-01,-1.001344655683089e+00,0.000000e+00,2.328774e+00,1.327430e+00
2.484452212528905e+07,4.653934814558139e+00,4.047819031250914e-01,-5.063983445821969e-01,0.000000e+00,2.335525e+00,1.829126e+00
2.486038708166799e+07,4.653149148239344e+00,4.046747136874654e-01,-1.083561584471107e-02,0.000000e+00,2.341658e+00,2.330823e+00
